review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Kak toloong ada cod ya dong,3,1,toloong cod,740,1.0,0.9712,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['toloong', 'cod']"
"Halo toko pedia,,sya sudah mmbeli pelatihan skill akademi Sudah 100% knp setifikat lma sekali kluarnya",3,1,toko sya mmbeli latih skill akademi setifikat lma kluarnya,741,3.0,0.6196,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['toko', 'sya', 'mmbeli', 'latih', 'skill', 'akademi', 'setifikat', 'lma', 'keluar']"
"Ini shopee ny knp ya? Kok sya g bisa kunjungi toko pas kunjungi toko mlh kluar tulisan ""maaf halaman ini sedang d perbaiki""",3,1,ny sya kunjung toko pas kunjung toko mlh kluar tulis maaf halaman,742,2.0,0.4782,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ny', 'sya', 'kunjung', 'toko', 'pas', 'kunjung', 'toko', 'mlh', 'kluar', 'tulis', 'maaf', 'halaman']"
Bener gak sih kl beli tv gratis ongkir,3,1,bener beli tv gratis ongkir,743,1.0,0.5522,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['benar', 'beli', 'tv', 'gratis', 'ongkir']"
mungkin karena saya belum terbiasa.... masih bingung pakai aplikasinya...,3,1,bingung pakai aplikasi,744,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bingung', 'pakai', 'aplikasi']"
"Setengahnya dulu dah..masih nyangkut saldo gara"" ngga bisa ganti kartu",3,1,nyangkut saldo gara ganti kartu,745,2.0,0.745,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['nyangkut', 'saldo', 'gara', 'ganti', 'kartu']"
Ada kendala apa ped? Saya mau belanja kog trs kendala dan tunggu beberapa saat lagi. Tolong segera perbaiki lah,3,1,kendala ped belanja kog trs kendala tunggu tolong,746,2.0,0.6355,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kendala', 'ped', 'belanja', 'kok', 'terus', 'kendala', 'tunggu', 'tolong']"
Udah gak gratis ongkir lagi kek dulu .. :(,3,1,gratis ongkir kek,747,1.0,0.9901,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['gratis', 'ongkir', 'seperti']"
"Baru mau pake tokopedia lagi tapi pas mau masuk akun yang dulu ditolak terus karena verifikasi nomor telepon, sedangkan nomor telepon yang lama sudah tidak aktif, setelah diajukan penggantian nomor pun ditolak karena mungkin tidak memiliki bukti pembayaran yang diinginkan -karena pesan terakhir kali di aplikasi ini sudah lama sekali dan bukti pembayarannya pun sudah hilang-",3,1,pake pas akun tolak verifikasi nomor telepon nomor telepon aktif aju ganti nomor tolak milik bukti bayar pesan aplikasi bukti bayar hilang,748,2.0,0.9986,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pakai', 'pas', 'akun', 'tolak', 'verifikasi', 'nomor', 'telepon', 'nomor', 'telepon', 'aktif', 'aju', 'ganti', 'nomor', 'tolak', 'milik', 'bukti', 'bayar', 'pesan', 'aplikasi', 'bukti', 'bayar', 'hilang']"
"turun jadi bintang 3 komplain saya : # pengiriman dari expedisi si cepat tidak cepat alias molor alias lebih lambat dari ekspedisi lainnya. (pos, jne, j&t) dan keterangan dari ekspedisi sering ngawur. (Not at home, padahal rumah saya sekaligus butik lho gak mungkin gak ada yg stanby), (sudah diterima tetangga, ternyata memang belum dikirim) # setelah transaksi selesai tidak ada tambahan poin (pecahkan telur poin gak ada) # Aplikasinya lebih lemot dari sebelum2nya.",3,1,turun bintang komplain kirim expedisi cepat cepat alias molor alias ekspedisi pos terang ekspedisi ngawur at home rumah butik stanby tetangga kirim transaksi poin pecah telur poin aplikasi lot,749,2.0,0.3253,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['turun', 'bintang', 'komplain', 'kirim', 'expedisi', 'cepat', 'cepat', 'alias', 'molor', 'alias', 'ekspedisi', 'pos', 'terang', 'ekspedisi', 'sembarangan', 'at', 'home', 'rumah', 'butik', 'stanby', 'tetangga', 'kirim', 'transaksi', 'poin', 'pecah', 'telur', 'poin', 'aplikasi', 'lemot']"
Baru coba pesen di shopee. Kalo memuaskan tambahin lagi bintang nya,3,1,sen tambahin bintang,750,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['sen', 'tambahin', 'bintang']"
"banyak voucher belanja buat pengguna baru dan bisa di pakai tapi semakin lama walau pun voucher nya tidah di pakai voucher terus berkurang, jadi tolong di perbaiki lagi dari pihak berwenang, agar pembeli lebih nyaman berbelanja ditokopedia",3,1,voucher belanja pakai voucher tidah pakai voucher tolong wenang beli nyaman belanja ditokopedia,751,1.0,0.6672,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['voucher', 'belanja', 'pakai', 'voucher', 'tidah', 'pakai', 'voucher', 'tolong', 'wenang', 'beli', 'nyaman', 'belanja', 'ditokopedia']"
Dpt notif disuruh update ke versi baru tp pas diupdate slalu ga bisa. Mohon dibantu. Thx,3,1,notif suruh update versi pas diupdate slalu bantu,752,2.0,0.7475,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['notif', 'suruh', 'update', 'versi', 'pas', 'diupdate', 'selalu', 'bantu']"
"Hai Shopee, mksh udah nyediakan tempat jual beli yg mudah dan aman serta paling favorit kita ialah program gratis ongkir kamu. Knp q turunin bintang 5 ke 3? Karena kamu makin pelit Klo gratis ongkir cm 5rb doang, g bakal deh seneng belanja d kamu lagi. Pdhal toko yg gabung udah banyak, mrk juga bayar buat gratis ongkir extra dll. Kasihan klo vouchernya g mendukung. Alamat disaingin oleh marketplace yg lain deh",3,1,mksh nyediakan jual beli mudah aman favorit program gratis ongkir turunin bintang pelit gratis ongkir rb neng belanja pdhal toko gabung mrk bayar gratis ongkir extra kasihan vouchernya dukung alamat disaingin marketplace,753,1.0,0.5007,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['mksh', 'nyediakan', 'jual', 'beli', 'mudah', 'aman', 'favorit', 'program', 'gratis', 'ongkir', 'turun', 'bintang', 'pelit', 'gratis', 'ongkir', 'ribu', 'neng', 'belanja', 'pdhal', 'toko', 'gabung', 'mrk', 'bayar', 'gratis', 'ongkir', 'extra', 'kasihan', 'vouchernya', 'dukung', 'alamat', 'disaingin', 'marketplace']"
Agak susah untuk sistem pembayaran...,3,1,susah sistem bayar,754,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['susah', 'sistem', 'bayar']"
"Tolong dong saya mau bayar pesanan ngk bisa�, kode pembayaran nya ngk muncul�, padahal internet lancar terus udah coba ganti pke wifi juga masih sama. Gmna mau bayar gt",3,1,tolong bayar pesan ngk kode bayar ngk muncul internet lancar ganti pke wifi bayar,755,2.0,0.9032,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tolong', 'bayar', 'pesan', 'ngk', 'kode', 'bayar', 'ngk', 'muncul', 'internet', 'lancar', 'ganti', 'pke', 'wifi', 'bayar']"
"Lazada mengapa fitur lokasinya tidak sama seperti google map yang biasa,itu sangat menyusahkan saya saat berbelanja...",3,1,fitur lokasi google map susah belanja,756,2.0,0.5758,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['fitur', 'lokasi', 'google', 'map', 'susah', 'belanja']"
Awal2 bgus ... pengiriman cepat .. skrang lambat skli .. Dan kenapa Lazdapayletter tdak bisa d gunakan ???,3,1,bgus kirim cepat skrang skli lazdapayletter tdak,757,0.0,0.4975,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['bgus', 'kirim', 'cepat', 'skrang', 'skli', 'lazdapayletter', 'tdak']"
"Assalamu'alaikum kak. Tolong kak saya mengajukan pembatalan, pengejauan tersebut belum sampai 3 atau 4 menit saya batalkan dan kenapa malah di tolak oleh toko2 yang slow respon. Jadi saya barang datang dua kali dengan toko yang sama dan barang yang berbeda. Satunya jelas saya tolak untung cod. Tapi kasian kurirnya menyita waktu mereka juga",3,1,assalamu alaikum tolong aju batal pengejauan menit batal tolak toko slow respon barang toko barang beda tolak untung cod kasi kurir sita,758,2.0,0.5818,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['assalamu', 'alaikum', 'tolong', 'aju', 'batal', 'pengejauan', 'menit', 'batal', 'tolak', 'toko', 'lambat', 'respon', 'barang', 'toko', 'barang', 'beda', 'tolak', 'untung', 'cod', 'kasi', 'kurir', 'sita']"
Mentang2 make vocer gratis ongkir pengirimannya suka dilama lamain heran:),3,1,mentang make vocer gratis ongkir kirim lamain heran,759,1.0,0.994,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['mentang', 'pakai', 'voucher', 'gratis', 'ongkir', 'kirim', 'lamain', 'heran']"
Untk phak lzda knpa seller yg sya jmpai sellu berganggp kmi ini bukn konsumen ya..sellu ada perdebtn antra seller dan konsumen berujung tdk d proses nya brng pesanan ..buat apa ada live chat jika tak ada solusinya ..berteguran ke seller atau apalah awal pakai ini berjaln mlus seller baik sopn kok sekrng beda ?? Sya apa kmi minta it brng tak byr apa sehigga merka begtu bilng sellu evaluasi tpi ga ada prubhan sma sekli...,3,1,untk phak lzda knpa seller sya jmpai sellu berganggp kmi bukn konsumen sellu perdebtn antra seller konsumen ujung proses brng pesan live chat solusi tegur seller pakai berjaln mlus seller sopn sekrng beda sya kmi it brng byr sehigga merka begtu bilng sellu evaluasi tpi prubhan sma sekli,760,2.0,0.3598,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['untk', 'phak', 'lzda', 'kenapa', 'seller', 'sya', 'jmpai', 'sellu', 'berganggp', 'kmi', 'bukn', 'konsumen', 'sellu', 'perdebtn', 'antra', 'seller', 'konsumen', 'ujung', 'proses', 'brng', 'pesan', 'live', 'chat', 'solusi', 'tegur', 'seller', 'pakai', 'berjaln', 'mlus', 'seller', 'sopn', 'sekrng', 'beda', 'sya', 'kmi', 'it', 'brng', 'bayar', 'sehigga', 'merka', 'begtu', 'bilng', 'sellu', 'evaluasi', 'tapi', 'prubhan', 'sama', 'sekli']"
"Knpa setiap mau buka pembayaran selalu gagal, mau cek nomor brivanya loaading trusss",3,1,knpa bayar gagal cek nomor brivanya loaading trusss,761,2.0,0.7739,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kenapa', 'bayar', 'gagal', 'cek', 'nomor', 'brivanya', 'loaading', 'trusss']"
"Saya sudah membeli pelatihan prakerja di bukalapak, saya sudah lolos namun insentifnya belum masuk, kenapa y...",3,1,beli latih lolos insentif,762,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['beli', 'latih', 'lolos', 'insentif']"
"Katanya kalau download aplikasi shopee sekarang bisa dapat speaker bluetooth gratis, benaran nggak sih? Kalau benaran aku kasih bintang 5",3,1,download aplikasi speaker bluetooth gratis bintang,763,2.0,0.5639,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['unduh', 'aplikasi', 'speaker', 'bluetooth', 'gratis', 'bintang']"
"potongan buat penjual juga semakin besar,terlalu banyak buat endors artis,untuk jasa kirim hemat sekarang gak bisa dalam pulau, kadang sering mau belanja gak jadi karena ongkir sama barang yg mau di beli mahalan ongkirnya, dan itupun sudah pake voucher gratis ongkir, klw untuk kemudahan aplikasi emang paling mudah,",3,1,potong jual endors artis jasa kirim hemat pulau kadang belanja ongkir barang beli mahal ongkirnya pake voucher gratis ongkir mudah aplikasi mudah,764,1.0,0.5083,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['potong', 'jual', 'endors', 'artis', 'jasa', 'kirim', 'hemat', 'pulau', 'kadang', 'belanja', 'ongkir', 'barang', 'beli', 'mahal', 'ongkir', 'pakai', 'voucher', 'gratis', 'ongkir', 'mudah', 'aplikasi', 'mudah']"
Tolong untuk pihak shopee apk sudah bagus sekali tp opsi cod mohon di perbaiki beri penjelasaan atau apapun pada customer karna skrg banyak khasus cod cod yang customernya malahan menyalahkan pihak expedisi kasian kurir jadi sasaraannya ??????,3,1,tolong apk opsi cod jasa customer skrg khasus cod cod customernya salah expedisi kasi kurir sasaraannya,765,1.0,0.6086,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['tolong', 'aplikasi', 'opsi', 'cod', 'jasa', 'customer', 'sekarang', 'khasus', 'cod', 'cod', 'customernya', 'salah', 'expedisi', 'kasi', 'kurir', 'sasaraannya']"
"Banya pedagang yang menyebalkan! Misal, nama barang A harga 500rb ikut flash sale jadi 12rb tapi di clik taunya barang A tetep harga 500rb dan yang 12rb itu cuma botol! Jadi bikin males mau nyari sesuatu! Ya mungkin beginilah mental pedagang di Indonesia,. Hmm Dan kebanyakan game gak jelas, saran saya ubah sekalian jadi aplikasi game dan live streaming aja sekalian!!!",3,1,banya dagang sebal nama barang harga rb flash sale rb clik tau barang tetep harga rb rb botol bikin males nyari mental dagang indonesia hmm game saran ubah aplikasi game live streaming,766,2.0,0.542,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['banya', 'dagang', 'sebal', 'nama', 'barang', 'harga', 'ribu', 'flash', 'sale', 'ribu', 'clik', 'tahu', 'barang', 'tetep', 'harga', 'ribu', 'ribu', 'botol', 'bikin', 'males', 'cari', 'mental', 'dagang', 'indonesia', 'hmm', 'game', 'saran', 'ubah', 'aplikasi', 'game', 'live', 'streaming']"
Biayanya murah,3,1,biaya murah,767,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['biaya', 'murah']"
"Saya mau ganti no hp karena no hp sdh tidak aktif, tapi keteranganya no hp sdh banyak digunakan itu gimana ya?, terus saya ikut pelatihan dan sudah menyelesaikan pelatihan tapi sampai sekarang insentif belum cair mohon infonya, saya tulis disini karena agak ribet menghubungi tokopedia care",3,1,ganti no hp no hp aktif keteranganya no hp latih latih insentif cair info tulis ribet hubung care,768,2.0,0.751,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ganti', 'no', 'handphone', 'no', 'handphone', 'aktif', 'keteranganya', 'no', 'handphone', 'latih', 'latih', 'insentif', 'cair', 'informasi', 'tulis', 'ribet', 'hubung', 'care']"
"Sebenernyaa aplikasinya emng bagus,tpi tolonglahh ringanin ongkirnya??",3,1,sebenernyaa aplikasi tpi tolonglahh ringanin ongkirnya,769,1.0,0.6612,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['sebenernyaa', 'aplikasi', 'tapi', 'tolonglahh', 'ringanin', 'ongkir']"
Tolong minn semua bararng klau bisa di Cod e in ajah semua nanti aku tambah bintangnyaa,3,1,tolong minn bararng klau cod bintangnyaa,770,1.0,0.9901,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['tolong', 'minn', 'bararng', 'klau', 'cod', 'bintangnyaa']"
"Tokped knp kok saya mau daftar gk bisa ya plis dong gmn caranya saya sudah pake metode google,sms,whatsapp tapi kok tetap gk mau masuk ya",3,1,daftar plis gmn pake metode google sms whatsapp,771,2.0,0.5622,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['daftar', 'plis', 'gmn', 'pakai', 'metode', 'google', 'sms', 'whatsapp']"
Tolong cashback nya jangan pake akun ovo. Biar mempermudah kyk dulu lgsg pake saldo cashback buat ngurangin pembayaran .,3,1,tolong cashback pake akun mudah pake saldo cashback ngurangin bayar,772,2.0,0.4797,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tolong', 'cashback', 'pakai', 'akun', 'mudah', 'pakai', 'saldo', 'cashback', 'ngurangin', 'bayar']"
saran aja adain tombol buat report toko yg suka nipu klo bisa ban skalian dri lazada,3,1,saran adain tombol report toko nipu ban skalian,773,1.0,0.4888,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['saran', 'adain', 'tombol', 'report', 'toko', 'tipu', 'ban', 'sekalian']"
Saya mau pesan barang Dan ingin bayar di tempat kok kagak bisa ya. Yg Ada cuma bayar bank transfer sama kartu credit.,3,1,pesan barang bayar bayar bank transfer kartu credit,774,2.0,0.6935,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pesan', 'barang', 'bayar', 'bayar', 'bank', 'transfer', 'kartu', 'credit']"
Tolong Tambahkan Kolom Varian Warna Dan Ukuran ya Kaka. Untuk Seller Kesusaham memasukan Varian Warna Dan Ukuran,3,1,tolong kolom varian warna ukur seller kesusaham pasu varian warna ukur,775,2.0,0.6289,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tolong', 'kolom', 'varian', 'warna', 'ukur', 'seller', 'kesusaham', 'pasu', 'varian', 'warna', 'ukur']"
Mantabb betull promo pengguna barunya ??,5,2,mantabb betull promo,776,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['mantabb', 'betull', 'promo']"
"Shopee hbs di perbarui kok lemot ya ... Mau buka shopee food , loading nya gak keluar2 sampe not responding Tolong di perbaiki lagi ya Trims",3,1,hbs lot food loading sampe responding tolong,777,2.0,0.994,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['hbs', 'lemot', 'food', 'loading', 'sampai', 'responding', 'tolong']"
Sekarang Ndak seru dpt gratis ongkir harus beli 30.000 mana potongannya cuman 10.000 lagii ?? masa iyaa beli ongkir gratis barang??,3,1,ndak seru gratis ongkir beli potong cuman iyaa beli ongkir gratis barang,778,1.0,0.7059,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['tidak', 'seru', 'gratis', 'ongkir', 'beli', 'potong', 'cuman', 'iyaa', 'beli', 'ongkir', 'gratis', 'barang']"
"Baru kali ini kecewa sm shopee, spaylater tdk bisa diakses, tdk bisa utk chekout sdh 2 mgg ini dan selalu kembali ke beranda jika melakukan transaksi. Sdh lakukan smua petunjuk yg hrs clear chace lah, log out - log in lah, hrs update versi terbaru lah tp hslnya tetap nihil. Pdhl bayar jg g pernah telat sedetikpun??",3,1,spaylater akses utk chekout mgg beranda transaksi hrs clear chace log out log hrs update versi hslnya nihil pdhl bayar jg telat detik,779,2.0,0.8466,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['spaylater', 'akses', 'untuk', 'chekout', 'mgg', 'beranda', 'transaksi', 'harus', 'clear', 'chace', 'log', 'out', 'log', 'harus', 'update', 'versi', 'hslnya', 'nihil', 'pdhl', 'bayar', 'juga', 'terlambat', 'detik']"
"Udah sering belanja nih, udah member gold juga tapi ko blm dpet shopee pay latter dan SPinjam yaah??",3,1,belanja member gold dpet pay latter spinjam yaah,780,1.0,0.3848,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['belanja', 'member', 'gold', 'dpet', 'bayar', 'latter', 'spinjam', 'yaah']"
"Ini kenapa ya? Shopee nya ga bisa di buka. Dikira karena belum update, pas udah update malah ga bisa di gerakin samsek. Hadeeeh gimana ini?",3,1,update pas update gerakin hadeeeh,781,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['update', 'pas', 'update', 'gerakin', 'hadeeeh']"
"Pengiriman lambat, tolong diperbaiki, bukan soal harga tp kepuasan konsumen. Beda jauh dgn Sho*pe cma 3-4hari bisa smpai.",3,1,kirim tolong harga konsumen beda sho pe cma smpai,782,0.0,0.5445,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kirim', 'tolong', 'harga', 'konsumen', 'beda', 'sho', 'pe', 'cma', 'smpai']"
"ofc ini apknya bagus, but voucher gratis ongkirnya jgn pake shopeepay pls, kan jadi gabisa bayar ditempat bisa bayar ditempat tp ongkirnya mahal bgt *noted:BANYAKIN VOUCHER GRATIS ONGKIR YG GAPAKE SHOPEEPAY MKSH",3,1,ofc apknya but voucher gratis ongkirnya jgn pake shopeepay pls bayar bayar ongkirnya mahal noted banyakin voucher gratis ongkir gapake shopeepay mksh,783,1.0,0.8128,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ofc', 'aplikasi', 'but', 'voucher', 'gratis', 'ongkir', 'jangan', 'pakai', 'ewallet', 'pls', 'bayar', 'bayar', 'ongkir', 'mahal', 'noted', 'banyakin', 'voucher', 'gratis', 'ongkir', 'gapake', 'ewallet', 'mksh']"
"Sbnernya yang kutunggu di apl ini adalah fitur ""bayar nanti"" seperti ""pay later"" di shopee yg bisa diangsur dgn bunga ringan. Tp ternyata bayar nanti ga ky gitu, bayarnya harus cash + biaya layanan ""tiap hari"" begitu yg kubaca, auto males gw jadinya.",3,1,sbnernya tunggu apl fitur bayar pay later angsur bunga ringan bayar bayar cash biaya layan baca auto males,784,2.0,0.5178,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['sbnernya', 'tunggu', 'aplikasi', 'fitur', 'bayar', 'bayar', 'later', 'angsur', 'bunga', 'ringan', 'bayar', 'bayar', 'cash', 'biaya', 'layan', 'baca', 'auto', 'males']"
Ko saya ga bisa lihat riwayat pembelian saya katanya fitur ini belum tersedia aplikasi ini berat dan ribet,3,1,riwayat beli fitur sedia aplikasi berat ribet,785,2.0,0.5334,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['riwayat', 'beli', 'fitur', 'sedia', 'aplikasi', 'berat', 'ribet']"
"tolong lebih diringkas lagi aplikasinya, UI nya dibuat lebih simpel. Jangan banyak aneh"" didalam aplikasi. kalau bisa shopee food dipisah saja. masa iya hampir 500MB sendiri ????",3,1,tolong ringkas aplikasi ui simpel aneh aplikasi food pisah mb,786,2.0,0.78,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tolong', 'ringkas', 'aplikasi', 'ui', 'simpel', 'aneh', 'aplikasi', 'food', 'pisah', 'mb']"
Belnja mudh dn hemat,3,1,belnja mudh dn hemat,787,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belnja', 'mudh', 'dn', 'hemat']"
"awalnya lancar aja pake sopi tapi akhir� ini rada kecewa, masalah fitur it's oke tapi banyak seller sekarang yg kaya ganiat jualan sering salah kirim type padahal udah di kasih keterangan. Untung bisa return. Tapi jadi menurun aja rasa percaya pembeli",3,1,lancar pake rada fitur it seller kaya ganiat jual salah kirim type terang untung return turun percaya beli,788,0.0,0.5501,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['lancar', 'pakai', 'rada', 'fitur', 'it', 'seller', 'kaya', 'ganiat', 'jual', 'salah', 'kirim', 'type', 'terang', 'untung', 'return', 'turun', 'percaya', 'beli']"
Terpecaya dan aman,3,1,terpecaya aman,789,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['terpecaya', 'aman']"
Barang nya memang ori tpi pengiriman nya lama. Barang tidak di kemas dngn baik.,3,1,barang ori tpi kirim barang kemas,790,0.0,0.7896,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'asli', 'tapi', 'kirim', 'barang', 'kemas']"
Ini semua bohong hadiahnya,3,1,bohong hadiah,791,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bohong', 'hadiah']"
"""halaman sedang bermasalah"" akhir2 ini sering muncuk kata ini.. entah app yg error atau....",3,1,halaman muncuk app error,792,2.0,0.6612,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['halaman', 'muncuk', 'aplikasi', 'error']"
Kenapa shoppe eror saya tanam shoppe pay yang masuk koin buka shope pay gak bisa kata nya nunggu beberapa saat lagi,3,1,eror tanam pay koin pay nunggu,793,2.0,0.6383,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['eror', 'tanam', 'bayar', 'koin', 'bayar', 'tunggu']"
saya baru belanja Ps 4 dengan pembayaran kredivo dan sudah berhasil tp tidak ada status di jd.id nya barang sudah dibeli atau sudah dikirim??,3,1,belanja ps bayar hasil status barang beli kirim,794,0.0,0.5163,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['belanja', 'ps', 'bayar', 'hasil', 'status', 'barang', 'beli', 'kirim']"
"Mohon segera diperbaiki, aplikasi sering not respond",3,1,aplikasi respond,795,3.0,0.9712,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'respond']"
kirim yg cepat ya,3,1,kirim cepat,796,0.0,0.9853,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kirim', 'cepat']"
"Ini gimana saya sudah ganti metode pembayaran nya tapi gak bisa2 bisa nya pake kartu doang tapi saya gak punya, tolong ini gimana?",3,1,ganti metode bayar pake kartu tolong,797,2.0,0.8295,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ganti', 'metode', 'bayar', 'pakai', 'kartu', 'tolong']"
Knp akun shopee lama saya hilang.. Ga bisa log in lg..,3,1,akun hilang log lg,798,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['akun', 'hilang', 'log', 'lagi']"
Bguss bngtt apk nya tp msih ada- nya,4,2,bguss bngtt apk msih,799,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['bguss', 'bngtt', 'aplikasi', 'msih']"
"Sudah berkali-kali beli gadget disini terbukti ori, pengiriman aman dan cepat. Beli kebutuhan baby juga harganya sangat bersaing dengan toko2 retail ternama. Situs belanja online paling terpercaya dibandingkan olshop yang lain menurut saya. Good JD.ID!",5,2,beli gadget bukti ori kirim aman cepat beli butuh baby harga saing toko retail nama situs belanja online percaya banding olshop,800,0.0,0.4783,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['beli', 'gadget', 'bukti', 'asli', 'kirim', 'aman', 'cepat', 'beli', 'butuh', 'baby', 'harga', 'saing', 'toko', 'retail', 'nama', 'situs', 'belanja', 'online', 'percaya', 'banding', 'olshop']"
Sertifikat prakerja belum ada di dhasboard,5,2,sertifikat dhasboard,801,3.0,0.9712,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['sertifikat', 'dhasboard']"
Aku merasa aman belanja di shope daripada di olshop dan lebih menariknya ada cashbacknya ??,5,2,aman belanja olshop tarik cashbacknya,802,2.0,0.5972,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aman', 'belanja', 'olshop', 'tarik', 'cashbacknya']"
Saya suka saya sudah beli banyak barang di shoppe dan bagus bagus semua harus download,5,2,beli barang download,803,0.0,0.5571,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['beli', 'barang', 'unduh']"
semoga toko pedia lebih maju lagi dan lebih baik dalam pelayanan,5,2,toko maju layan,804,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['toko', 'maju', 'layan']"
